gbifID,accessRights,bibliographicCitation,language,license,modified,publisher,references,rightsHolder,type,institutionID,collectionID,datasetID,institutionCode,collectionCode,datasetName,ownerInstitutionCode,basisOfRecord,informationWithheld,dataGeneralizations,dynamicProperties,occurrenceID,catalogNumber,recordNumber,recordedBy,recordedByID,individualCount,organismQuantity,organismQuantityType,sex,lifeStage,reproductiveCondition,caste,behavior,vitality,establishmentMeans,degreeOfEstablishment,pathway,georeferenceVerificationStatus,occurrenceStatus,preparations,disposition,associatedOccurrences,associatedReferences,associatedSequences,associatedTaxa,otherCatalogNumbers,occurrenceRemarks,organismID,organismName,organismScope,associatedOrganisms,previousIdentifications,organismRemarks,materialEntityID,materialEntityRemarks,verbatimLabel,materialSampleID,eventID,parentEventID,eventType,fieldNumber,eventDate,eventTime,startDayOfYear,endDayOfYear,year,month,day,verbatimEventDate,habitat,samplingProtocol,sampleSizeValue,sampleSizeUnit,samplingEffort,fieldNotes,eventRemarks,locationID,higherGeographyID,higherGeography,continent,waterBody,islandGroup,island,countryCode,stateProvince,county,municipality,locality,verbatimLocality,verbatimElevation,verticalDatum,verbatimDepth,minimumDistanceAboveSurfaceInMeters,maximumDistanceAboveSurfaceInMeters,locationAccordingTo,locationRemarks,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,pointRadiusSpatialFit,verbatimCoordinateSystem,verbatimSRS,footprintWKT,footprintSRS,footprintSpatialFit,georeferencedBy,georeferencedDate,georeferenceProtocol,georeferenceSources,georeferenceRemarks,geologicalContextID,earliestEonOrLowestEonothem,latestEonOrHighestEonothem,earliestEraOrLowestErathem,latestEraOrHighestErathem,earliestPeriodOrLowestSystem,latestPeriodOrHighestSystem,earliestEpochOrLowestSeries,latestEpochOrHighestSeries,earliestAgeOrLowestStage,latestAgeOrHighestStage,lowestBiostratigraphicZone,highestBiostratigraphicZone,lithostratigraphicTerms,group,formation,member,bed,identificationID,verbatimIdentification,identificationQualifier,typeStatus,identifiedBy,identifiedByID,dateIdentified,identificationReferences,identificationVerificationStatus,identificationRemarks,taxonID,scientificNameID,acceptedNameUsageID,parentNameUsageID,originalNameUsageID,nameAccordingToID,namePublishedInID,taxonConceptID,scientificName,acceptedNameUsage,parentNameUsage,originalNameUsage,nameAccordingTo,namePublishedIn,namePublishedInYear,higherClassification,kingdom,phylum,class,order,superfamily,family,subfamily,tribe,subtribe,genus,genericName,subgenus,infragenericEpithet,specificEpithet,infraspecificEpithet,cultivarEpithet,taxonRank,verbatimTaxonRank,vernacularName,nomenclaturalCode,taxonomicStatus,nomenclaturalStatus,taxonRemarks,datasetKey,publishingCountry,lastInterpreted,elevation,elevationAccuracy,depth,depthAccuracy,distanceFromCentroidInMeters,issue,mediaType,hasCoordinate,hasGeospatialIssues,taxonKey,acceptedTaxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,subgenusKey,speciesKey,species,acceptedScientificName,verbatimScientificName,typifiedName,protocol,lastParsed,lastCrawled,repatriated,relativeOrganismQuantity,projectId,isSequenced,gbifRegion,publishedByGbifRegion,level0Gid,level0Name,level1Gid,level1Name,level2Gid,level2Name,level3Gid,level3Name,iucnRedListCategory
1884906376.0,,,,CC_BY_4_0,,,,,,,,,,,,,PRESERVED_SPECIMEN,,,,464.0,,,,,,,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,,,174.51154529307283,174.51154529307283,2010.0,6.230905861456483,16.05683836589698,,,,,,,,,,,,AFRICA,,,,GH,Eastern,,,mangoase prako road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stachytarpheta cayennensis (Rich.) Vahl,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Lamiales,,Verbenaceae,,,,Stachytarpheta,Stachytarpheta,,,cayennensis,togoensis,,SPECIES,,Twi: Ohwirem,,ACCEPTED,,,7d0795c4-a685-4ab1-9fd6-71737a87fe8c,GH,2024-01-24T20:29:50.809Z,,,,,,CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_FUZZY,,False,False,2925454.0,2925454.0,6.0,7707728.0,220.0,408.0,6689.0,2925448.0,,2925454.0,Stachytarpheta cayennensis,Stachytarpheta cayennensis (Rich.) Vahl,Stanchytarpheta cayennesis,,EML,2024-01-24T20:29:50.809Z,2023-01-06T22:00:31.820Z,False,,BID-AF2017-0226-NAC,False,AFRICA,AFRICA,,,,,,,,,NE
1884906375.0,,,,CC_BY_4_0,,,,,,,,,,,,,PRESERVED_SPECIMEN,,,,481.0,,,,,,,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,1975-06-24,,175.0,175.0,1975.0,6.0,24.0,,,,,,,,,,,,AFRICA,,,,GH,Eastern,,,Mampong Akuapem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mussaenda erythrophylla Schumach. & Thonn.,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Gentianales,,Rubiaceae,,,,Mussaenda,Mussaenda,,,erythrophylla,togoensis,,SPECIES,,"Twi:Damaram,Ewe:Nyela Ga: yo-mo gugosa",,ACCEPTED,,,7d0795c4-a685-4ab1-9fd6-71737a87fe8c,GH,2024-01-24T20:29:53.287Z,,,,,,CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_FUZZY,,False,False,2892634.0,2892634.0,6.0,7707728.0,220.0,412.0,8798.0,2892394.0,,2892634.0,Mussaenda erythrophylla,Mussaenda erythrophylla Schumach. & Thonn.,Mussaeda erythrophylla Schum and Thonn,,EML,2024-01-24T20:29:53.287Z,2023-01-06T22:00:31.820Z,False,,BID-AF2017-0226-NAC,False,AFRICA,AFRICA,,,,,,,,,LC
1884906374.0,,,,CC_BY_4_0,,,,,,,,,,,,,PRESERVED_SPECIMEN,,,,458.0,,,,,,,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,1993-02-18,,49.0,49.0,1993.0,2.0,18.0,,,,,,,,,,,,AFRICA,,,,GH,Eastern,,,Ayikuma CSRPM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lippia multiflora Moldenke,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Lamiales,,Verbenaceae,,,,Lippia,Lippia,,,multiflora,togoensis,,SPECIES,,Twi:Saa-nunum,,ACCEPTED,,,7d0795c4-a685-4ab1-9fd6-71737a87fe8c,GH,2024-01-24T20:29:50.101Z,,,,,,CONTINENT_DERIVED_FROM_COUNTRY,,False,False,4085693.0,4085693.0,6.0,7707728.0,220.0,408.0,6689.0,2925383.0,,4085693.0,Lippia multiflora,Lippia multiflora Moldenke,Lippia multiflora,,EML,2024-01-24T20:29:50.101Z,2023-01-06T22:00:31.820Z,False,,BID-AF2017-0226-NAC,False,AFRICA,AFRICA,,,,,,,,,NE
1884906373.0,,,,CC_BY_4_0,,,,,,,,,,,,,PRESERVED_SPECIMEN,,,,437.0,,,,,,,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,2003-08-12,,224.0,224.0,2003.0,8.0,12.0,,,,,,,,,,,,AFRICA,,,,GH,Eastern,,,Mampong Akwapem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aspilia africana (Pers.) C.D.Adams,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Asterales,,Asteraceae,,,,Aspilia,Aspilia,,,africana,togoensis,,SPECIES,,Twi:Mfofo,,ACCEPTED,,,7d0795c4-a685-4ab1-9fd6-71737a87fe8c,GH,2024-01-24T20:29:46.684Z,,,,,,CONTINENT_DERIVED_FROM_COUNTRY,,False,False,5396273.0,5396273.0,6.0,7707728.0,220.0,414.0,3065.0,5883143.598513011,,5396273.0,Aspilia africana,Aspilia africana (Pers.) C.D.Adams,Aspilia africana(pers)C.O.Adams,,EML,2024-01-24T20:29:46.684Z,2023-01-06T22:00:31.820Z,False,,BID-AF2017-0226-NAC,False,AFRICA,AFRICA,,,,,,,,,NE
1884906372.0,,,,CC_BY_4_0,,,,,,,,,,,,,PRESERVED_SPECIMEN,,,,495.0,,,,,,,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,1990-11-29,,333.0,333.0,1990.0,11.0,29.0,,,,,,,,,,,,AFRICA,,,,GH,Eastern,,,Mampong Akuapim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chenopodium ambrosioides L.,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,,Amaranthaceae,,,,Dysphania,Chenopodium,,,ambrosioides,togoensis,,SPECIES,,Twi: Ohwirem,,SYNONYM,,,7d0795c4-a685-4ab1-9fd6-71737a87fe8c,GH,2024-01-24T20:29:55.394Z,,,,,,CONTINENT_DERIVED_FROM_COUNTRY,,False,False,3083836.0,5568446.0,6.0,7707728.0,220.0,422.0,3064.0,3083582.0,,5568446.0,Dysphania ambrosioides,Dysphania ambrosioides (L.) Mosyakin & Clemants,chenopodium ambrosioides Linn.,,EML,2024-01-24T20:29:55.394Z,2023-01-06T22:00:31.820Z,False,,BID-AF2017-0226-NAC,False,AFRICA,AFRICA,,,,,,,,,NE
1884906371.0,,,,CC_BY_4_0,,,,,,,,,,,,,PRESERVED_SPECIMEN,,,,396.0,,,,,,,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,1991-03-08,,67.0,67.0,1991.0,3.0,8.0,,,,,,,,,,,,AFRICA,,,,GH,Eastern,,,Mampong Arboretum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Capsicum frutescens L.,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Solanales,,Solanaceae,,,,Capsicum,Capsicum,,,frutescens,togoensis,,SPECIES,,Twi:Nyera,,ACCEPTED,,,7d0795c4-a685-4ab1-9fd6-71737a87fe8c,GH,2024-01-24T20:29:57.936Z,,,,,,CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_FUZZY,,False,False,8403992.0,8403992.0,6.0,7707728.0,220.0,1176.0,7717.0,2932937.0,,8403992.0,Capsicum frutescens,Capsicum frutescens L.,Capsicum flutescens Linn.,,EML,2024-01-24T20:29:57.936Z,2023-01-06T22:00:31.820Z,False,,BID-AF2017-0226-NAC,False,AFRICA,AFRICA,,,,,,,,,LC
1884906370.0,,,,CC_BY_4_0,,,,,,,,,,,,,PRESERVED_SPECIMEN,,,,478.0,,,,,,,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,2010-03-04,,63.0,63.0,2010.0,3.0,4.0,,,,,,,,,,,,AFRICA,,,,GH,Eastern,,,Akuse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gardenia ternifolia Schumach. & Thonn.,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Gentianales,,Rubiaceae,,,,Gardenia,Gardenia,,,ternifolia,togoensis,,SPECIES,,"Twi:Peteprebe Ga:Akp_t_kpl_bii, Ewe:Flif_",,ACCEPTED,,,7d0795c4-a685-4ab1-9fd6-71737a87fe8c,GH,2024-01-24T20:29:52.424Z,,,,,,CONTINENT_DERIVED_FROM_COUNTRY,,False,False,5334974.0,5334974.0,6.0,7707728.0,220.0,412.0,8798.0,2894320.0,,5334974.0,Gardenia ternifolia,Gardenia ternifolia Schumach. & Thonn.,Gardenia ternifolia,,EML,2024-01-24T20:29:52.424Z,2023-01-06T22:00:31.820Z,False,,BID-AF2017-0226-NAC,False,AFRICA,AFRICA,,,,,,,,,LC
1884906369.0,,,,CC_BY_4_0,,,,,,,,,,,,,PRESERVED_SPECIMEN,,,,430.0,,,,,,,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,1972-07-27,,209.0,209.0,1972.0,7.0,27.0,,,,,,,,,,,,AFRICA,,,,GH,Eastern,,,Mampong Akwapem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bidens pilosa L.,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Asterales,,Asteraceae,,,,Bidens,Bidens,,,pilosa,togoensis,,SPECIES,,Twi:Dwirantwi,,ACCEPTED,,,7d0795c4-a685-4ab1-9fd6-71737a87fe8c,GH,2024-01-24T20:29:46.137Z,,,,,,CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK,,False,False,5391845.0,5391845.0,6.0,7707728.0,220.0,414.0,3065.0,3105856.0,,5391845.0,Bidens pilosa,Bidens pilosa L.,Bidens pilosa linn,,EML,2024-01-24T20:29:46.137Z,2023-01-06T22:00:31.820Z,False,,BID-AF2017-0226-NAC,False,AFRICA,AFRICA,,,,,,,,,NE
1884906367.0,,,,CC_BY_4_0,,,,,,,,,,,,,PRESERVED_SPECIMEN,,,,432.0,,,,,,,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,1991-02-25,,56.0,56.0,1991.0,2.0,25.0,,,,,,,,,,,,AFRICA,,,,GH,Eastern,,,"CSRPM Nursery, Mamong",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emelia Wight,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Asterales,,Asteraceae,,,,Emelia,Emelia,,,indica,togoensis,,GENUS,,Twi: Ohwirem,,DOUBTFUL,,,7d0795c4-a685-4ab1-9fd6-71737a87fe8c,GH,2024-01-24T20:29:46.277Z,,,,,,CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK,,False,False,4224486.0,4224486.0,6.0,7707728.0,220.0,414.0,3065.0,4224486.0,,4447644.24248497,Rourea coccinea,Emelia Wight,Emelia sonchifolia(Linn.) DC,,EML,2024-01-24T20:29:46.277Z,2023-01-06T22:00:31.820Z,False,,BID-AF2017-0226-NAC,False,AFRICA,AFRICA,,,,,,,,,NE
1884906366.0,,,,CC_BY_4_0,,,,,,,,,,,,,PRESERVED_SPECIMEN,,,,385.0,,,,,,,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,1975-08-12,,224.0,224.0,1975.0,8.0,12.0,,,,,,,,,,,,AFRICA,,,,GH,Eastern,,,Mampong-Akwapim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Funtumia africana (Benth.) Stapf,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Gentianales,,Apocynaceae,,,,Funtumia,Funtumia,,,africana,togoensis,,SPECIES,,"Twi:_s_s_(W)/Okae/Mama,Ewe:Kpomi,Ga:Oseseo,Fante:_s_s_",,ACCEPTED,,,7d0795c4-a685-4ab1-9fd6-71737a87fe8c,GH,2024-01-24T20:29:56.561Z,,,,,,CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_FUZZY,,False,False,3169842.0,3169842.0,6.0,7707728.0,220.0,412.0,6701.0,3169841.0,,3169842.0,Funtumia africana,Funtumia africana (Benth.) Stapf,Funtimia africana(Benth) Stapf.,,EML,2024-01-24T20:29:56.561Z,2023-01-06T22:00:31.820Z,False,,BID-AF2017-0226-NAC,False,AFRICA,AFRICA,,,,,,,,,LC
1884906365.0,,,,CC_BY_4_0,,,,,,,,,,,,,PRESERVED_SPECIMEN,,,,441.0,,,,,,,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,2003-11-17,,321.0,321.0,2003.0,11.0,17.0,,,,,,,,,,,,AFRICA,,,,GH,Accra,,,Achimota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vernonia amygdalina Delile,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Asterales,,Asteraceae,,,,Gymnanthemum,Vernonia,,,amygdalina,togoensis,,SPECIES,,Twi: Ohwirem,,SYNONYM,,,7d0795c4-a685-4ab1-9fd6-71737a87fe8c,GH,2024-01-24T20:29:47.084Z,,,,,,CONTINENT_DERIVED_FROM_COUNTRY,,False,False,5397785.0,3130899.0,6.0,7707728.0,220.0,414.0,3065.0,3130898.0,,3130899.0,Gymnanthemum amygdalinum,Gymnanthemum amygdalinum (Delile) Sch.Bip. ex Walp.,Vernonia amygdalina,,EML,2024-01-24T20:29:47.084Z,2023-01-06T22:00:31.820Z,False,,BID-AF2017-0226-NAC,False,AFRICA,AFRICA,,,,,,,,,NE
1884906364.0,,,,CC_BY_4_0,,,,,,,,,,,,,PRESERVED_SPECIMEN,,,,475.0,,,,,,,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,1990-12-03,,337.0,337.0,1990.0,12.0,3.0,,,,,,,,,,,,AFRICA,,,,GH,Eastern,,,Mampong-Kofordua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Otomeria Benth.,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Gentianales,,Rubiaceae,,,,Otomeria,Otomeria,,,indica,togoensis,,GENUS,,Twi: Peyae Biasa Ashanti: Nyimo Ga: Oyefo-Owefa,,ACCEPTED,,,7d0795c4-a685-4ab1-9fd6-71737a87fe8c,GH,2024-01-24T20:29:51.921Z,,,,,,CONTINENT_DERIVED_FROM_COUNTRY,,False,False,2906091.0,2906091.0,6.0,7707728.0,220.0,412.0,8798.0,2906091.0,,4447644.24248497,Rourea coccinea,Otomeria Benth.,Otomeria Guineensis Benth,,EML,2024-01-24T20:29:51.921Z,2023-01-06T22:00:31.820Z,False,,BID-AF2017-0226-NAC,False,AFRICA,AFRICA,,,,,,,,,NE
1884906363.0,,,,CC_BY_4_0,,,,,,,,,,,,,PRESERVED_SPECIMEN,,,,468.0,,,,,,,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,1970-03-22,,81.0,81.0,1970.0,3.0,22.0,,,,,,,,,,,,AFRICA,,,,GH,Eastern,,,Kade A.R.S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Massularia acuminata (G.Don) Bullock ex Hoyle,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Gentianales,,Rubiaceae,,,,Massularia,Massularia,,,acuminata,togoensis,,SPECIES,,Twi: Ohwirem,,ACCEPTED,,,7d0795c4-a685-4ab1-9fd6-71737a87fe8c,GH,2024-01-24T20:29:51.176Z,,,,,,CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_FUZZY,,False,False,5337264.0,5337264.0,6.0,7707728.0,220.0,412.0,8798.0,5883143.598513011,,5337264.0,Massularia acuminata,Massularia acuminata (G.Don) Bullock ex Hoyle,Mascularia acuminata,,EML,2024-01-24T20:29:51.176Z,2023-01-06T22:00:31.820Z,False,,BID-AF2017-0226-NAC,False,AFRICA,AFRICA,,,,,,,,,LC
1884906362.0,,,,CC_BY_4_0,,,,,,,,,,,,,PRESERVED_SPECIMEN,,,,446.0,,,,,,,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,1990-09-26,,269.0,269.0,1990.0,9.0,26.0,,,,,,,,,,,,AFRICA,,,,GH,Eastern,,,Adwaso-Mangoase rd. at Kukua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mondia whitei (Hook.fil.) Skeels,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Gentianales,,Apocynaceae,,,,Mondia,Mondia,,,whitei,togoensis,,SPECIES,,Twi:Asase muhuam/Owase,,ACCEPTED,,,7d0795c4-a685-4ab1-9fd6-71737a87fe8c,GH,2024-01-24T20:29:48.564Z,,,,,,CONTINENT_DERIVED_FROM_COUNTRY,,False,False,4940092.0,4940092.0,6.0,7707728.0,220.0,412.0,6701.0,5883143.598513011,,4940092.0,Mondia whitei,Mondia whitei (Hook.fil.) Skeels,Mondia whitei Hook(F.Skeels),,EML,2024-01-24T20:29:48.564Z,2023-01-06T22:00:31.820Z,False,,BID-AF2017-0226-NAC,False,AFRICA,AFRICA,,,,,,,,,NE
1884906361.0,,,,CC_BY_4_0,,,,,,,,,,,,,PRESERVED_SPECIMEN,,,,450.0,,,,,,,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,2010-03-04,,63.0,63.0,2010.0,3.0,4.0,,,,,,,,,,,,AFRICA,,,,GH,Eastern,,,Mampong Akwapem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Parquetina nigrescens (Wennberg) Bullock,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Gentianales,,Apocynaceae,,,,Cryptolepis,Parquetina,,,nigrescens,togoensis,,SPECIES,,Twi:Aba-kamo,,SYNONYM,,,7d0795c4-a685-4ab1-9fd6-71737a87fe8c,GH,2024-01-24T20:29:48.993Z,,,,,,CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_FUZZY,,False,False,3580801.0,8996547.0,6.0,7707728.0,220.0,412.0,6701.0,3230982.0,,8786717.5,Cryptolepis nigrescens,Cryptolepis nigrescens (Wennberg) L.Joubert & Bruyns,Parquentina nigrescens,,EML,2024-01-24T20:29:48.993Z,2023-01-06T22:00:31.820Z,False,,BID-AF2017-0226-NAC,False,AFRICA,AFRICA,,,,,,,,,NE
1884906360.0,,,,CC_BY_4_0,,,,,,,,,,,,,PRESERVED_SPECIMEN,,,,378.0,,,,,,,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,2003-11-19,,323.0,323.0,2003.0,11.0,19.0,,,,,,,,,,,,AFRICA,,,,GH,Accra,,,legon Botanical Gardens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alstonia boonei De Wild.,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Gentianales,,Apocynaceae,,,,Alstonia,Alstonia,,,boonei,togoensis,,SPECIES,,Twi: Ohwirem,,ACCEPTED,,,7d0795c4-a685-4ab1-9fd6-71737a87fe8c,GH,2024-01-24T20:29:55.694Z,,,,,,CONTINENT_DERIVED_FROM_COUNTRY,,False,False,5535759.0,5535759.0,6.0,7707728.0,220.0,412.0,6701.0,5883143.598513011,,5535759.0,Alstonia boonei,Alstonia boonei De Wild.,Alstonia boonei,,EML,2024-01-24T20:29:55.694Z,2023-01-06T22:00:31.820Z,False,,BID-AF2017-0226-NAC,False,AFRICA,AFRICA,,,,,,,,,LC
1884906359.0,,,,CC_BY_4_0,,,,,,,,,,,,,PRESERVED_SPECIMEN,,,,402.0,,,,,,,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,2008-05-15,,136.0,136.0,2008.0,5.0,15.0,,,,,,,,,,,,AFRICA,,,,GH,Eastern,,,Mampong Arboretum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Solanum L.,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Solanales,,Solanaceae,,,,Solanum,Solanum,,,indica,togoensis,,GENUS,,Twi: Ohwirem,,ACCEPTED,,,7d0795c4-a685-4ab1-9fd6-71737a87fe8c,GH,2024-01-24T20:29:43.544Z,,,,,,CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK,,False,False,2928997.0,2928997.0,6.0,7707728.0,220.0,1176.0,7717.0,2928997.0,,4447644.24248497,Rourea coccinea,Solanum L.,Solanum verbascifoluim,,EML,2024-01-24T20:29:43.544Z,2023-01-06T22:00:31.820Z,False,,BID-AF2017-0226-NAC,False,AFRICA,AFRICA,,,,,,,,,NE
1884906358.0,,,,CC_BY_4_0,,,,,,,,,,,,,PRESERVED_SPECIMEN,,,,372.0,,,,,,,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,1995-04-20,,110.0,110.0,1995.0,4.0,20.0,,,,,,,,,,,,AFRICA,,,,GH,Eastern,,,Mampong Arboretum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Picralima nitida (Stapf) T.Durand & H.Durand,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Gentianales,,Apocynaceae,,,,Picralima,Picralima,,,nitida,togoensis,,SPECIES,,Twi:_kwanwene,,ACCEPTED,,,7d0795c4-a685-4ab1-9fd6-71737a87fe8c,GH,2024-01-24T20:29:55.218Z,,,,,,CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_FUZZY,,False,False,3617063.0,3617063.0,6.0,7707728.0,220.0,412.0,6701.0,5883143.598513011,,3617063.0,Picralima nitida,Picralima nitida (Stapf) T.Durand & H.Durand,Picralina nitida Stapf,,EML,2024-01-24T20:29:55.218Z,2023-01-06T22:00:31.820Z,False,,BID-AF2017-0226-NAC,False,AFRICA,AFRICA,,,,,,,,,NE
1884906357.0,,,,CC_BY_4_0,,,,,,,,,,,,,PRESERVED_SPECIMEN,,,,391.0,,,,,,,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,1991-03-15,,74.0,74.0,1991.0,3.0,15.0,,,,,,,,,,,,AFRICA,,,,GH,Eastern,,,Arboretum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rauwolfia Linnaeus,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Gentianales,,Apocynaceae,,,,Rauvolfia,Rauwolfia,,,indica,togoensis,,GENUS,,"Twi:Akakapepe/Kakapenpen,Ewe:D_demakp_woe,Nzima:Baka_mb_",,SYNONYM,,,7d0795c4-a685-4ab1-9fd6-71737a87fe8c,GH,2024-01-24T20:29:57.368Z,,,,,,CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK,,False,False,7841837.0,3169769.0,6.0,7707728.0,220.0,412.0,6701.0,3169769.0,,4447644.24248497,Rourea coccinea,Rauvolfia L.,Rauwolfia vormitoria Af2,,EML,2024-01-24T20:29:57.368Z,2023-01-06T22:00:31.820Z,False,,BID-AF2017-0226-NAC,False,AFRICA,AFRICA,,,,,,,,,NE
